inst_id,name,city,district,org_type,inst_kind,address,phone,website,approved_capacity,enrolled,staff_count,teacher_count,status,child_service,data_sources
KE2E8B37088,新北市福營非營利幼兒園(委託社團法人中華兆陽文教發展協會辦理),新北市,新莊區,非營利,獨立幼兒園,富國路105號1樓,(02)22022202,,120,,13,10,,無,官方主檔＋決算報告
KC77846D7E5,新北市私立互仁幼兒園,新北市,新莊區,私立,獨立幼兒園,福壽街99巷6弄1號1樓,(02)29916568,,90,,,,,無,官方主檔
KC672EC7978,新北市私立何嘉仁幼兒園,新北市,新莊區,私立,獨立幼兒園,中和街155巷24弄26號1樓,(02)89920088,,150,,,,,無,官方主檔
K734434977A,新北市私立健群幼兒園,新北市,新莊區,私立,獨立幼兒園,"龍安路78號2樓,80號1,2樓",(02)29032148,,58,,,,,無,官方主檔
KCD538254A9,新北市私立傑出幼兒園,新北市,新莊區,私立,獨立幼兒園,中原東路50號1~2樓,(02)85212182,,38,,,,,無,官方主檔
K94C72E5FCD,新北市私立傑安幼兒園,新北市,新莊區,私立,獨立幼兒園,中正路161號1樓,(02)89923416,http://www.giant-kids.com.tw,30,,,,,無,官方主檔
KDAD821AD15,新北市私立傑瑞兒童村幼兒園,新北市,新莊區,私立,獨立幼兒園,"中正路887-27號1,2樓、887-27號2樓之1號",(02)29025350,http://www.ettoday.com.tw/yoyo 傑瑞分園,150,,,,,無,官方主檔
K1DA467A983,新北市私立僑治亞幼兒園,新北市,新莊區,私立,獨立幼兒園,中港路629號1樓,(02)89926688,http://www.preschool-georia.com.tw,60,,,,,無,官方主檔
K21A4930550,新北市私立僑治亞幼兒園中港分班,新北市,新莊區,私立,獨立幼兒園,中港路629號2樓,(02)89926688,,50,,,,,無,官方主檔
K50329F14BE,新北市私立僑治亞頭前幼兒園,新北市,新莊區,私立,獨立幼兒園,化成路540之2號(1樓),(02)89929273,,34,,,,,無,官方主檔
K8C8716C6FF,新北市私立儒林幼兒園,新北市,新莊區,私立,獨立幼兒園,"中正路新生巷73,75號1樓",(02)29072893,,42,,,,,無,官方主檔
KEC7D5619AC,新北市私立凱達格蘭幼兒園,新北市,新莊區,私立,獨立幼兒園,昌明街32號1樓及地下室(部分使用)、36號1樓及地下室(部分使用),(02)29946705,,33,,,,,有，人數：6,官方主檔
KEB4C7059CB,新北市私立勵輝國際幼兒園,新北市,新莊區,私立,獨立幼兒園,頭前路26號2樓(2、3層),(02)22768918,,84,,,,,無,官方主檔
K06E3350E24,新北市私立勵輝幼兒園,新北市,新莊區,私立,獨立幼兒園,頭前路26號1樓,(02)89935981,http://163.20.71.9/leder,60,,,,,無,官方主檔
K30B886FC90,新北市私立千暉幼兒園,新北市,新莊區,私立,獨立幼兒園,八德街95巷1弄2、4號1樓、2-1、4-1號2樓、3弄1、3、5、7號1樓,(02)22052788,http://johnhay.woby.com.tw,269,,,,,無,官方主檔
K11349B0926,新北市私立及人幼兒園,新北市,新莊區,私立,獨立幼兒園,中誠街118巷9號2樓及11號1、2樓,(02)29912414,,68,,,,,無,官方主檔
K79791C2A87,新北市私立吉尼爾幼兒園,新北市,新莊區,私立,獨立幼兒園,中華路2段159號1、2樓,(02)29901626,,56,,,,,無,官方主檔
K212C301EC6,新北市私立和智幼兒園,新北市,新莊區,私立,獨立幼兒園,新莊市昌平街71巷20號1樓、22號1樓,(02)29989969,,39,,,,,無,官方主檔
KD512B73DE1,新北市私立喬聖幼兒園,新北市,新莊區,私立,獨立幼兒園,中原路135號1樓、137號2樓之1,(02)89916887,,80,,,,,無,官方主檔
KEB9B517BA2,新北市私立塏地安幼兒園,新北市,新莊區,私立,獨立幼兒園,化成路492巷10號,(02)29929193,,40,,,,,無,官方主檔
K20C880592E,新北市私立大世紀幼兒園,新北市,新莊區,私立,獨立幼兒園,公園路129號2樓,(02)29901800,,170,,,,,無,官方主檔
K19C0182B77,新北市私立大鵬鳥幼兒園,新北市,新莊區,私立,獨立幼兒園,中原路105號1樓、2樓之3、2樓之5,(02)89911988,,58,,,,,無,官方主檔
K7DC12C34FC,新北市私立太陽花幼兒園,新北市,新莊區,私立,獨立幼兒園,中正路425號1.2樓,(02)82012211,http://www.sun-flower425.woby.tw/,150,,,,,無,官方主檔
K42CE55C894,新北市私立妙博士幼兒園,新北市,新莊區,私立,獨立幼兒園,景德路212號1樓至2樓,(02)82015747,,41,,,,,無,官方主檔
KDC86D29381,新北市私立安安幼兒園,新北市,新莊區,私立,獨立幼兒園,民安西路150巷1、3、5號,(02)22023177,,90,,,,,無,官方主檔
K741103EE83,新北市私立宏仁幼兒園,新北市,新莊區,私立,獨立幼兒園,中平路6巷42、44號,(02)29920634,,57,,,,,無,官方主檔
KF784683FD4,新北市私立寧馨園幼兒園,新北市,新莊區,私立,獨立幼兒園,龍安路517號1樓,(02)22039070,,39,,,,,無,官方主檔
KF174D0DA05,新北市私立寶貝家族幼兒園,新北市,新莊區,私立,獨立幼兒園,新泰路17號1樓,(02)22025567,,59,,,,,無,官方主檔
K85371D9ACE,新北市私立尼爾生幼兒園,新北市,新莊區,私立,獨立幼兒園,中平路81巷4號1樓、2樓,(02)22797200,新北市新莊區中平路81巷4號,53,,,,,無,官方主檔
K5791113828,新北市私立幼愛幼兒園,新北市,新莊區,私立,獨立幼兒園,"建中街116巷1弄4號1樓,忠孝里9鄰建中街124、126、128號1樓",(02)29976565,,80,,,,,無,官方主檔
KD9E877D966,新北市私立建和幼兒園,新北市,新莊區,私立,獨立幼兒園,中正路149號2樓,(02)29946699,grace67@kimo.com,80,,,,,無,官方主檔
KBBC1443FA5,新北市私立心慈幼兒園,新北市,新莊區,私立,獨立幼兒園,中正路700-14號1-~2樓、700-15號1~2樓,(02)29019153,,62,,,,,無,官方主檔
K624E7662CC,新北市私立思源幼兒園,新北市,新莊區,私立,獨立幼兒園,思源路287巷1弄88號,(02)29938322,http://kid.jgps.tpc.edu.tw/siyuan,90,,,,,無,官方主檔
KAA2167C1C4,新北市私立悠幼幼兒園,新北市,新莊區,私立,獨立幼兒園,中信街68號2樓之1(1、2樓)、68號(2樓共同使用部分),(02)89925711,,194,,,,,有，人數：54,官方主檔
KF9AB5C475A,新北市私立惠園幼兒園,新北市,新莊區,私立,獨立幼兒園,"中正路新雅巷20號1,2樓",(02)22095126,,59,,,,,無,官方主檔
K094305ACA8,新北市私立惠文領袖幼兒園,新北市,新莊區,私立,獨立幼兒園,民安路207巷24號1、2、3樓,(02)22035901,,150,,,,,無,官方主檔
K43E05E5365,新北市私立惠群幼兒園,新北市,新莊區,私立,獨立幼兒園,化成路143號,(02)29901158,,45,,,,,無,官方主檔
KD37C9E0CF8,新北市私立意秋幼兒園,新北市,新莊區,私立,獨立幼兒園,"後港一路192號1,2,3樓",(02)29028680,,200,,,,,無,官方主檔
K21D73B199C,新北市私立慷乃兒幼兒園,新北市,新莊區,私立,獨立幼兒園,中平路178號2樓、182號1樓,(02)29915615,,75,,,,,無,官方主檔
KB97E52BE04,新北市私立成功幼兒園,新北市,新莊區,私立,獨立幼兒園,四維路20號1樓至3樓及後港二路9號1樓,(02)22043840,https://ckkids.topschool.tw/Home/Main,240,,,,,無,官方主檔
KE0805512AB,新北市私立成德幼兒園,新北市,新莊區,私立,獨立幼兒園,民安東路48號1、2、3樓,(02)22036555,http://www.chiender.com.tw,90,,,,,無,官方主檔
KDC0DF595DC,新北市私立成德菁英幼兒園,新北市,新莊區,私立,獨立幼兒園,民安東路66號1、2、3樓,(02)22036555,,705,,,,,無,官方主檔
K1454B52070,新北市私立捷群幼兒園,新北市,新莊區,私立,獨立幼兒園,建安街16巷6號1樓,(02)22068477,,30,,,,,無,官方主檔
K561B13FB07,新北市私立文理幼兒園,新北市,新莊區,私立,獨立幼兒園,中泰街104巷5弄9號及11號1樓中全里16鄰中泰街116號1樓,(02)29949248,,75,,,,,無,官方主檔
K204908609B,新北市私立文笙幼兒園,新北市,新莊區,私立,獨立幼兒園,"昌隆街86號1,2樓88號1,2樓",(02)29982553,,80,,,,,無,官方主檔
K3435DEFEAB,新北市私立新榮富幼兒園,新北市,新莊區,私立,獨立幼兒園,中和街218巷1號1樓,(02)29922174,www.newkids.com.tw,30,,,,,無,官方主檔
KC3B4028E84,新北市私立新榮富新莊幼兒園,新北市,新莊區,私立,獨立幼兒園,"中和街204巷1、3號,218巷2、6號,中信里12鄰中和街1、3、5、7、11號",(02)29922174,,180,,,,,無,官方主檔
KAA1AF50FFC,新北市私立新育幼幼兒園,新北市,新莊區,私立,獨立幼兒園,民樂街49號、55號,(02)29945388,yuhyow.woby.com.tw,57,,,,,無,官方主檔
KCE3206B731,新北市私立晨光幼兒園,新北市,新莊區,私立,獨立幼兒園,雙鳳路90巷3弄5號,(02)29011339,,120,,,,,無,官方主檔
KE95AD4E07B,新北市私立晨星幼兒園,新北市,新莊區,私立,獨立幼兒園,昌隆街5號2樓、7號1、2樓、9號2樓,(02)29919307,,80,,,,,無,官方主檔
K9E330D9CAD,新北市私立杜克幼兒園,新北市,新莊區,私立,獨立幼兒園,建福路58巷2號、4號,(02)22065472,,43,,,,,無,官方主檔
K172A682EBE,新北市私立格登幼兒園,新北市,新莊區,私立,獨立幼兒園,"中信街109號1,2樓,111號1樓",(02)29909966,,122,,,,,無,官方主檔
KA3B4B88CA0,新北市私立楷模幼兒園,新北市,新莊區,私立,獨立幼兒園,民安路177號2樓,(02)22083282,,104,,,,,無,官方主檔
KBF0F029CBB,新北市私立榮富幼兒園,新北市,新莊區,私立,獨立幼兒園,"中和街155巷24弄26號2,3樓",(02)89920088,,250,,,,,無,官方主檔
KCA9629FD8B,新北市私立榮富日光幼兒園,新北市,新莊區,私立,獨立幼兒園,中和街155巷24弄65號,(02)77029008,,355,,,,,有，人數：65,官方主檔
KAA731E5B31,新北市私立榮欣幼兒園,新北市,新莊區,私立,獨立幼兒園,中和街191巷47號1樓、51號1樓,(02)29922174,,33,,,,,無,官方主檔
KB0551E9C28,新北市私立欣園幼兒園,新北市,新莊區,私立,獨立幼兒園,中港路207巷14號,(02)29910322,www.shinyuankg.com.tw,135,,,,,無,官方主檔
K4B3E802032,新北市私立民安幼兒園,新北市,新莊區,私立,獨立幼兒園,民安西路137號2樓及龍安路456號2樓,(02)22050494,,240,,,,,有，人數：90,官方主檔
KA47D94076F,新北市私立民生幼兒園,新北市,新莊區,私立,獨立幼兒園,自立街214巷9弄1號、3號,(02)29923340,www.melson.com.tw,102,,,,,無,官方主檔
KB86893382E,新北市私立永松幼兒園,新北市,新莊區,私立,獨立幼兒園,光華街24、26號1、2樓,(02)22020520,,89,,,,,無,官方主檔
KB75732A798,新北市私立永錡光華幼兒園,新北市,新莊區,私立,獨立幼兒園,民安西路410巷15號3樓,(02)22035588,,37,,,,,無,官方主檔
K37E8D5DD0C,新北市私立永錡幼兒園,新北市,新莊區,私立,獨立幼兒園,民安西路410巷15號1.2樓,(02)22035588,,60,,,,,無,官方主檔
K28BE6E1328,新北市私立永錡新莊幼兒園,新北市,新莊區,私立,獨立幼兒園,民安西路410巷19號1、2、3樓,(02)22035588,新北市新莊區民安西路410巷19號1、2、3樓,166,,,,,無,官方主檔
KC044C127AC,新北市私立永錡裕民幼兒園,新北市,新莊區,私立,獨立幼兒園,龍安路67號1~3樓,(02)29011741,,83,,,,,無,官方主檔
KFC27A63E49,新北市私立生活家幼兒園,新北市,新莊區,私立,獨立幼兒園,瓊泰路36號1樓、38號1、2樓,(02)22015533,http://apple36.com.tw/family,32,,,,,無,官方主檔
K898933A832,新北市私立福華幼兒園,新北市,新莊區,私立,獨立幼兒園,德豐街1號1樓,(02)22771188,,310,,,,,無,官方主檔
KD3D4D0180D,新北市私立維尼芽幼兒園,新北市,新莊區,私立,獨立幼兒園,後港一路76巷14弄3號1樓、建安街40巷7號1樓,(02)22050200,http://viniya.52school.com.tw/,58,,,,,無,官方主檔
K976D5861D9,新北市私立育全幼兒園,新北市,新莊區,私立,獨立幼兒園,裕民街85巷5號、9號、裕民街55巷14號及裕民街73巷4、6、8號,(02)29024273,,210,,,,,無,官方主檔
K998F150E77,新北市私立育勝幼兒園,新北市,新莊區,私立,獨立幼兒園,富貴路90號1、2、3樓及96號1樓,(02)85217126,新北市新莊區富貴路90號,300,,,,,無,官方主檔
K7885C39B2B,新北市私立育誠中榮幼兒園,新北市,新莊區,私立,獨立幼兒園,中榮街56巷13弄1號1樓、中原里14鄰中榮街9號1樓,(02)29938181,,55,,,,,無,官方主檔
K55400DE89E,新北市私立育誠幼兒園,新北市,新莊區,私立,獨立幼兒園,"中榮街56巷13弄2、6、8號1樓,中原里11鄰中港路中慶巷39、41號1樓",(02)29946485,,110,,,,,無,官方主檔
K63BFDD8254,新北市私立英勝幼兒園,新北市,新莊區,私立,獨立幼兒園,富貴路88號1、2、3樓,(02)85213736,,300,,,,,無,官方主檔
K8F471D4CD8,新北市私立蓮育幼兒園,新北市,新莊區,私立,獨立幼兒園,瓊林路瓊英巷7號及9號1樓,(02)82011285,,33,,,,,無,官方主檔
K798A7947BC,新北市私立親親袋鼠幼兒園,新北市,新莊區,私立,獨立幼兒園,思源路87巷11號1樓、11之1號1樓,(02)29949655,,145,,,,,無,官方主檔
KF64B343AFB,新北市私立超級小太陽幼兒園,新北市,新莊區,私立,獨立幼兒園,天泉二街22巷1號1樓,(02)22091702,,38,,,,,,官方主檔
K05DC324D25,新北市私立青園幼兒園,新北市,新莊區,私立,獨立幼兒園,"中港路338之1號1樓,中安街5巷21號2樓",(02)29932211,http://gpark.woby.com.tw,90,,,,,無,官方主檔
KD0BA35556D,新北市立新泰國民中學附設幼兒園,新北市,新莊區,公立,國中附設幼兒園,新泰路359號,(02)29960745#700,http://freebsd.htjh.ntpc.edu.tw/~kin_dir/,210,,,,,無,官方主檔
K297398D614,新北市立新莊幼兒園,新北市,新莊區,公立,獨立幼兒園,中港路350號,(02)29911476,https://xinzhuang89920105.blogspot.com/,163,,,,,無,官方主檔
K1C023F5B5F,新北市立新莊幼兒園中心分班,新北市,新莊區,公立,獨立幼兒園,福營路277號,(02)29089162,https://xinzhuang89920105.blogspot.com/,120,,,,,無,官方主檔
K38C529767D,新北市立頭前國民中學附設幼兒園,新北市,新莊區,公立,國中附設幼兒園,中原路2號,(02)85222862#605,http://http://kids61.tw.class.uschoolnet.com/,90,,,,,無,官方主檔
K9ED1398D96,海納川全人教育股份有限公司附設新北市私立艾倫戴爾幼兒園,新北市,新莊區,私立,法人公司附設幼兒園,中正路715號1、2、3樓及715號(166建號E區),(02)77515999,,811,,,,,無,官方主檔
K8580D01B34,行政院新莊聯合辦公大樓各進駐機關員工子女非營利幼兒園(委託社團法人新竹市教保人員協會辦理),新北市,新莊區,非營利,獨立幼兒園,中平路439號,(02)85218242,https://www.facebook.com/profile.php?id=100057629463740,105,,,,,無,官方主檔
K1B0AC880EA,財團法人天主教會台北教區附設新北市私立恆毅幼兒園,新北市,新莊區,私立,法人公司附設幼兒園,中正路128巷5號1樓、2樓,(02)29931491,https://0229923548.topschool.tw,90,,,,,無,官方主檔
K4FF646C070,財團法人天主教會台北教區附設新北市私立鳴遠幼兒園,新北市,新莊區,私立,法人公司附設幼兒園,新興街1號,(02)29929164,http://www.kjftw.org.tw/school14/,300,,,,,無,官方主檔
KFA5C6AFA88,輔仁大學學校財團法人輔仁大學附設新北市私立幼兒園,新北市,新莊區,私立,高中職大專附設幼兒園,中正路510號,(02)29053607,http://www.kg.fju.edu.tw/,280,,,,,無,官方主檔
K715D310DCD,新北市中華電信江翠職場互助教保服務中心(委託社團法人台灣幼兒早期教育協會辦理),新北市,板橋區,私立,職場互助教保服務中心,雙十路二段 70巷2號1樓,(02)22540051,https://www.facebook.com/JC.TECEA,50,,,,,無,官方主檔
KB123C46D82,新北市大觀非營利幼兒園(委託社團法人新北市中華國際嬰幼兒發展學會辦理),新北市,板橋區,非營利,獨立幼兒園,僑中一街1號1樓,(02)89650800,,106,,,,,無,官方主檔
KED39D6F381,新北市政府板橋員工子女非營利幼兒園(委託財團法人台北基督教女青年會辦理),新北市,板橋區,非營利,獨立幼兒園,中山路一段161號2樓西側,(02)29603456#5207,http://www.ywca-taipei.org.tw/ntpckids/,166,136,21,15,,無,官方主檔＋決算報告
K1903EBE606,新北市新月非營利幼兒園(委託財團法人彭婉如文教基金會辦理),新北市,板橋區,非營利,獨立幼兒園,中正路437號1樓、2樓,(02)29665136,,484,174,26,19,,無,官方主檔＋決算報告
K6C5D2C7F2B,新北市板橋區中山國民小學附設幼兒園,新北市,板橋區,公立,國小附設幼兒園,大觀路二段59巷31號,(02)22755313#181,http://tw.myblog.yahoo.com/jw!9F6pukqIAx.LUF4yzBHQufo-,180,,,,,無,官方主檔
K1FC7870B2D,新北市板橋區信義國民小學附設幼兒園,新北市,板橋區,公立,國小附設幼兒園,四川路二段245巷60號,(02)89667817#171,https://sites.google.com/thyes.ntpc.edu.tw/xinyikindy,212,,,,,無,官方主檔
K22996BF6CE,新北市板橋區國光國民小學附設幼兒園,新北市,板橋區,公立,國小附設幼兒園,中正路325巷30號,(02)29680611#511,https://sites.google.com/a/kkes.ntpc.edu.tw/xin-bei-shi-guo-guang-guo-xiao-you-er-yuan,210,,,,,無,官方主檔
KDB2314D394,新北市板橋區埔墘國民小學附設幼兒園,新北市,板橋區,公立,國小附設幼兒園,永豐街42之8號,(02)29616690#282,https://www.pces.ntpc.edu.tw/,286,,,,,無,官方主檔
K8B449DBA33,新北市板橋區大觀國民小學附設幼兒園,新北市,板橋區,公立,國小附設幼兒園,大觀路一段30號,(02)29603373#880,http://163.20.6.1/default.asp,210,,,,,無,官方主檔
KD949450392,新北市板橋區實踐國民小學附設幼兒園,新北市,板橋區,公立,國小附設幼兒園,實踐路93巷51號,(02)29531233#700,https://sites.google.com/view/sjpsece/,256,,,,,無,官方主檔
K7BA087382E,新北市板橋區後埔國民小學附設幼兒園,新北市,板橋區,公立,國小附設幼兒園,重慶路157號,(02)29614142#862,https://sites.google.com/hpes.ntpc.edu.tw/hpes,120,,,,,無,官方主檔
